fabrikas	Vieta, kur žmonės siuva drabužius ar daro saldainius.	factory	A place where people sew clothes or make sweets.	Mama dirba saldainių fabrike.	Mom works in a sweets factory.	noun
gyvūnas	Arklys, karvė, vilkas ar lapė.	animal	A horse, a cow, a wolf or a fox.	Ūkyje yra daug gyvūnų.	On the farm there are many animals.	noun
arklys	Didelis stiprus gyvūnas ūkyje.	horse	A big strong animal on the farm.	Arklys bėga per lauką.	The horse runs through the field.	noun
karvė	Ūkio gyvūnas, kuris duoda pieną.	cow	A farm animal that gives milk.	Karvė yra lauke.	The cow is in the field.	noun
kiškis	Mažas greitas gyvūnas ilgomis ausimis.	hare	A small fast animal with long ears.	Kiškis bėga į mišką.	The hare runs into the forest.	noun
lapė	Rudas protingas miško gyvūnas.	fox	A brown clever forest animal.	Lapė gyvena miške.	The fox lives in the forest.	noun
musė	Mažas juodas vabzdys prie maisto vasarą.	fly	A small black insect near food in summer.	Musė skrenda virtuvėje.	A fly flies in the kitchen.	noun
uodas	Mažas vabzdys, kuris geria kraują vasarą.	mosquito	A small insect that drinks blood in summer.	Vakare prie ežero yra daug uodų.	In the evening by the lake there are many mosquitoes.	noun
vilkas	Didelis pilkas miško gyvūnas.	wolf	A big grey forest animal.	Vilkai gyvena dideliame miške.	Wolves live in a big forest.	noun
augalas	Gėlė, medis ar žolė – tai, kas žalia ir gyva.	plant	A flower, a tree or grass — that which is green and alive.	Kambaryje yra žali augalai.	In the room there are green plants.	noun
medis	Didelis aukštas augalas miške ar parke.	tree	A big tall plant in the forest or the park.	Prie namo auga senas medis.	By the house grows an old tree.	noun
