paštininkas	Žmogus, kuris neša laiškus į namus.	postman	A person who carries letters to the houses.	Laišką gavome iš paštininko.	The letter we got from the postman.	noun
kodas	Skaičius, kurį renkame, kai mokame kortele.	code	A number that we enter when we pay by card.	Parduotuvėje renku kortelės kodą.	In the shop I enter the card code.	noun
terminalas	Mažas aparatas, prie kurio dedame kortelę.	terminal	A small machine at which we put the card.	Parduotuvėje mokame prie terminalo.	In the shop we pay at the terminal.	noun
dėžutė	Mažas daiktas, kuriame laikome dovaną ar vaistus.	box	A small thing in which we keep a gift or medicine.	Vaistus laikome dėžutėje.	The medicine we keep in the box.	noun
siuntinys	Didelė dėžė, kurią gauname pašte.	parcel	A big box that we get at the post office.	Pašte gavome didelį siuntinį.	At the post office we got a big parcel.	noun
bankomatas	Aparatas gatvėje, iš kurio imame pinigus.	cash machine	A machine in the street from which we take money.	Prie bankomato stovi žmonės.	By the cash machine stand people.	noun
valiuta	Šalies pinigai; banke juos keičiame į kitos šalies pinigus.	currency	A country's money; at the bank we change it for another country's money.	Banke keičiame valiutą.	In the bank we change currency.	noun
taupyti	Dėti pinigus į banką ir mažai pirkti.	to save	To put money into the bank and buy little.	Šeima taupo pinigus namui.	The family saves money for a house.	verb
nuovada	Policijos pastatas mieste; ten einame, kai kas nors pavogė daiktą.	police station	A police building in the city; we go there when someone has stolen a thing.	Žmogus eina į nuovadą.	The person goes to the police station.	noun
pamesti	Nebeturėti daikto ir nežinoti, kur jis yra.	to lose	To no longer have a thing and not know where it is.	Vakar pamečiau raktus.	Yesterday I lost the keys.	verb
ambasada	Namas su kitos šalies vėliava; ten prašome vizos į tą šalį.	embassy	A house with another country's flag; there we ask for a visa to that country.	Lietuvos ambasadoje dirba mano draugas.	In the Lithuanian embassy works my friend.	noun
ambasadorius	Žmogus, kuris užsienyje kalba už savo šalį.	ambassador	A person who abroad speaks for his own country.	Susitikome su Lietuvos ambasadoriumi.	We met with the Lithuanian ambassador.	noun
siuvykla	Vieta, kur mums padaro naujus drabužius.	tailor shop	A place where they make us new clothes.	Drabužius nešame į siuvyklą.	The clothes we carry to the tailor shop.	noun
taisykla	Dirbtuvė, kur blogą laikrodį ar batus daro gerus.	repair shop	A workshop where they make a bad watch or shoes good.	Laikrodį nešu į taisyklą.	The watch I carry to the repair shop.	noun
valykla	Vieta, kur purvinus drabužius daro švarius.	dry cleaner	A place where they make dirty clothes clean.	Paltą atiduodame į valyklą.	The coat we hand in to the dry cleaner.	noun
dirbtuvė	Vieta, kur žmonės daro ir taiso daiktus.	workshop	A place where people make and repair things.	Tėvas taiso dviratį dirbtuvėje.	Father repairs the bicycle in the workshop.	noun
siūti	Adata ir siūlais daryti drabužius.	to sew	With a needle and threads to make clothes.	Močiutė siuva naujus drabužius.	Grandmother sews new clothes.	verb
taisyti	Kai daiktas blogai veikia, daryti jį gerą.	to repair	When a thing works badly, to make it good.	Tėvas taiso seną mašiną.	Father repairs the old car.	verb
autoservisas	Dirbtuvė, kur taiso mašinas.	garage	A workshop where they repair cars.	Mašiną vežame į autoservisą.	The car we take to the garage.	noun
