instrukcija	Popierius, kuris rodo, kaip veikia naujas daiktas.	instructions	A paper which shows how a new thing works.	Tėvas skaito naujos mašinos instrukciją.	The father reads the new car's instructions.	noun	10-prekyba
drabužis	Paltas, sijonas ar kojinės; tai rengiamės kasdien.	garment	A coat, a skirt or socks; these we put on every day.	Šis drabužis man per didelis.	This garment for me is too big.	noun	10-prekyba
kojinės	Maži šilti drabužiai; juos maunamės prieš batus.	socks	Small warm garments; we pull them on before the shoes.	Mano kojinės yra iš vilnos.	My socks are of wool.	noun	10-prekyba
kostiumas	Švarkas ir kelnės iš vienos medžiagos.	suit	A suit jacket and trousers of one fabric.	Jis pirko naują kostiumą.	He bought a new suit.	noun	10-prekyba
marškiniai	Baltas drabužis; jį vyrai rengiasi po švarku.	shirt	A white garment; men put it on under a suit jacket.	Pirkau naujus marškinius.	I bought a new shirt.	noun	10-prekyba
megztinis	Šiltas drabužis iš vilnos; jį rengiamės žiemą.	sweater	A warm garment of wool; we put it on in winter.	Žiemą rengiuosi šiltą megztinį.	In winter I put on a warm sweater.	noun	10-prekyba
palaidinė	Lengvas moters drabužis; jį rengiasi su sijonu.	blouse	A light woman's garment; she puts it on with a skirt.	Ji pirko baltą palaidinę.	She bought a white blouse.	noun	10-prekyba
paltas	Ilgas šiltas drabužis; jį rengiamės į lauką žiemą.	coat	A long warm garment; we put it on to go outside in winter.	Žiemą be palto yra šalta.	In winter without a coat it is cold.	noun	10-prekyba
sijonas	Moterų drabužis ant kojų; ne kelnės.	skirt	A women's garment on the legs; not trousers.	Ji pirko raudoną sijoną.	She bought a red skirt.	noun	10-prekyba
striukė	Trumpas drabužis su užtrauktuku; jį rengiamės į lauką rudenį.	jacket	A short garment with a zipper; we put it on to go outside in autumn.	Vaikas pametė striukę mokykloje.	The child lost the jacket at school.	noun	10-prekyba
suknelė	Ilgas moterų drabužis; jį rengiasi į šventę.	dress	A long women's garment; she puts it on for a celebration.	Ji buvo su gražia mėlyna suknele.	She was in a beautiful blue dress.	noun	10-prekyba
švarkas	Kostiumo dalis su sagomis; ją rengiamės į darbą.	suit jacket	A part of a suit with buttons; we put it on for work.	Direktorius buvo su juodu švarku.	The director was in a black suit jacket.	noun	10-prekyba
dydis	Skaičius, kuris rodo, ar drabužis tinka.	size	A number which shows whether a garment fits.	Koks tavo batų dydis?	What is your shoe size?	noun	10-prekyba
basutės	Lengvi vasaros batai; su jais kojoms nekaršta.	sandals	Light summer shoes; in them the feet are not hot.	Prie jūros einame su basutėmis.	By the sea we go in sandals.	noun	10-prekyba
batai	Juos dedame ant kojų, kai einame į lauką.	shoes	We put them on the feet when we go outside.	Parduotuvėje pirkau naujus batus.	In the shop I bought new shoes.	noun	10-prekyba
šlepetės	Minkšti batai namuose; su jais nešalta kojoms.	slippers	Soft shoes in the house; in them the feet are not cold.	Namuose visada esu su šlepetėmis.	At home I am always in slippers.	noun	10-prekyba
siūlas	Ilgas plonas daiktas; juo siuvame ir iš jo mezgame.	thread	A long thin thing; with it we sew and from it we knit.	Močiutė mezga iš storų siūlų.	Grandmother knits from thick threads.	noun	10-prekyba
adata	Plonas aštrus daiktas; su juo siuvame.	needle	A thin sharp thing; with it we sew.	Mama siuva su adata ir siūlu.	Mother sews with a needle and thread.	noun	10-prekyba
medžiaga	Iš jos siuvame drabužius; ji šilta ar lengva.	fabric	From it we sew garments; it is warm or light.	Mama pirko gražios medžiagos.	Mother bought beautiful fabric.	noun	10-prekyba
vilna	Šilta medžiaga nuo avies; iš jos megztiniai.	wool	Warm fabric from a sheep; from it come sweaters.	Šis megztinis yra iš vilnos.	This sweater is of wool.	noun	10-prekyba
medvilnė	Balta medžiaga iš augalo; iš jos marškiniai.	cotton	White fabric from a plant; from it come shirts.	Mano marškiniai yra iš medvilnės.	My shirts are of cotton.	noun	10-prekyba
šilkas	Labai lengva ir graži medžiaga suknelėms.	silk	A very light and beautiful fabric for dresses.	Mamos suknelė yra iš šilko.	Mother's dress is of silk.	noun	10-prekyba
užtrauktukas	Mažas daiktas; jis uždaro striukę ir kelnes.	zipper	A small thing; it closes the jacket and the trousers.	Mano striukės užtrauktukas neveikia.	My jacket's zipper does not work.	noun	10-prekyba
piniginė	Mažas daiktas, kur laikome eurus ir korteles.	wallet	A small thing where we keep euros and cards.	Radau piniginę ant stalo.	I found a wallet on the table.	noun	10-prekyba
skėtis	Jį imame į lauką, kai lyja.	umbrella	We take it outside when it rains.	Be skėčio lietuje būsi šlapias.	Without an umbrella in the rain you will be wet.	noun	10-prekyba
laikrodis	Daiktas ant sienos ar ant rankos; jis rodo valandas ir minutes.	clock/watch	A thing on the wall or on the arm; it shows the hours and the minutes.	Tėvas davė man naują laikrodį.	The father gave me a new watch.	noun	10-prekyba
diržas	Ilgas odos daiktas; jį dedame ant kelnių.	belt	A long leather thing; we put it on the trousers.	Jis pirko juodą diržą.	He bought a black belt.	noun	10-prekyba
papuošalas	Gražus mažas daiktas ant kaklo ar rankos.	piece of jewellery	A beautiful small thing on the neck or the hand.	Ji nešioja daug papuošalų.	She wears many pieces of jewellery.	noun	10-prekyba
auskarai	Maži papuošalai; moterys juos nešioja ausyse.	earrings	Small pieces of jewellery; women wear them in the ears.	Mergaitė gavo naujus auskarus.	The girl got new earrings.	noun	10-prekyba
grandinėlė	Plonas ilgas papuošalas; jį nešioja ant kaklo.	necklace	A thin long piece of jewellery; it is worn on the neck.	Mama gavo gražią grandinėlę.	Mother got a beautiful necklace.	noun	10-prekyba
