laužyti	Rankomis daryti, kad daiktas taptų mažais gabalais.	to break (something)	With the hands to make a thing become small pieces.	Vaikas laužo sausas šakas.	The child breaks dry branches.	verb
aklas	Toks, kuris nieko nemato akimis.	blind	One who sees nothing with his eyes.	Akla moteris eina su šunimi.	A blind woman walks with a dog.	adj
laisvas	Toks, kuris gali eiti, kur nori; ne kalėjime.	free	One who can go where he wants; not in prison.	Laisvi žmonės renka vyriausybę.	Free people elect the government.	adj
aštuoniolika	Dešimt ir dar du kartus po keturis.	eighteen	Ten and another two times four.	Autobuse sėdi aštuoniolika žmonių.	In the bus sit eighteen people.	num
nulis	Skaičius, kuris rodo, kad nieko nėra.	zero	The number that shows that there is nothing.	Termometras rodė nulį laipsnių.	The thermometer showed zero degrees.	num
šešiolika	Dešimt ir dar tiek, kiek musė turi kojų.	sixteen	Ten and as many more as a fly has legs.	Jai yra šešiolika metų.	She is sixteen years old.	num
šie	Žodis, kuriuo rodome kelis daiktus čia, o ne ten.	these	A word we use to point at several things here, not there.	Šiuos obuolius pirkau turguje.	These apples I bought at the market.	pron
pomidoras	Apvali raudona daržovė; iš jos verdame sriubą.	tomato	A round red vegetable; from it we cook soup.	Pjaustau pomidorus salotoms.	I slice tomatoes for the salad.	noun
desertas	Saldus valgis, kurį valgome po pietų.	dessert	A sweet dish that we eat after lunch.	Desertui užsisakiau ledų.	For dessert I ordered ice cream.	noun
kroviklis	Daiktas, kuriuo telefoną jungiame prie elektros.	charger	A thing with which we connect the phone to electricity.	Pamiršau kroviklį darbe.	I forgot the charger at work.	noun
tingus	Toks, kuris nenori dirbti ir mėgsta gulėti.	lazy	One who does not want to work and likes to lie down.	Tingiam žmogui sunku anksti keltis.	For a lazy person it is hard to get up early.	adj
amžius	Skaičius, kuris sako, kiek žmogui metų.	age	The number that says how many years a person is.	Dokumente rašome vardą ir amžių.	In the document we write the name and the age.	noun
patarimas	Žodžiai, kuriuos gauname iš draugo, kai nežinome, ką daryti.	advice	Words that we get from a friend when we do not know what to do.	Gavau gerą patarimą iš mamos.	I got good advice from mum.	noun
ekonomika	Šalies ūkis: gamyklos, parduotuvės, darbas ir pinigai.	economy	A country's economy: factories, shops, work and money.	Laikraštis rašo apie šalies ekonomiką.	The newspaper writes about the country's economy.	noun
modernus	Toks, koks yra šiandien, o ne prieš šimtą metų.	modern	One that is like today and not like a hundred years ago.	Jie gyvena moderniame name.	They live in a modern house.	adj
sunkvežimis	Didelė mašina daiktams, ne žmonėms; ji važiuoja keliu.	truck	A big machine for things, not for people; it travels along the road.	Sunkvežimiu vežame baldus į naują butą.	By truck we transport furniture to the new flat.	noun
karalienė	Svarbiausia moteris valstybėje; ji valdo visą gyvenimą.	queen	The most important woman in the state; she rules her whole life.	Knygoje skaitome apie seną karalienę.	In the book we read about an old queen.	noun
menininkas	Žmogus, kuris kuria muziką, filmus ar spektaklius.	artist	A person who creates music, films or plays.	Teatre dirba daug menininkų.	In the theatre work many artists.	noun
puolimas	Kai kariuomenė su ginklais pirma eina į kitą šalį.	attack	When an army with weapons goes first into another country.	Žmonės bijojo nakties puolimo.	People feared the night attack.	noun
kukurūzai	Aukštas augalas iš daržo; jo geltonus grūdus verdame.	corn	A tall plant from the vegetable garden; we boil its yellow grains.	Vasarą valgome virtus kukurūzus.	In summer we eat boiled corn.	noun
spyna	Daiktas ant durų, kurį atidaro tik raktas.	lock	A thing on the door which only a key opens.	Raktas netinka šiai spynai.	The key does not fit this lock.	noun
kelis	Kojos dalis viduryje; ją skauda, kai bėgame į kalną.	knee	The part of the leg in the middle; it hurts when we run uphill.	Vaikas krito ir susižeidė kelį.	The child fell and hurt the knee.	noun
karštis	Kai vasarą lauke yra labai aukšta temperatūra.	heat	When in summer outside there is a very high temperature.	Vasarą sunku dirbti per karštį.	In summer it is hard to work in the heat.	noun
kvadratas	Forma su keturiais kampais; visos pusės to paties ilgio.	square	A shape with four corners; all sides of the same length.	Vaikas piešia kvadratą sąsiuvinyje.	The child draws a square in the exercise book.	noun
raštas	Kaip atrodo ranka padaryti ženklai popieriuje.	handwriting	How signs made by hand on paper look.	Nesuprantu gydytojo rašto.	I do not understand the doctor's handwriting.	noun
praeiti	Kai diena ar metai baigiasi ir daugiau negrįžta.	to pass	When a day or a year ends and does not come back.	Vasara praėjo labai greitai.	The summer passed very quickly.	verb
dėvėti	Per šventę turėti ant savęs gražų kostiumą ar suknelę.	to wear	At a celebration to have on oneself a beautiful suit or dress.	Per vestuves ji dėvėjo baltą suknelę.	At the wedding she wore a white dress.	verb
turtingas	Toks, kuris gali pirkti brangius namus ir mašinas.	rich	One who can buy expensive houses and cars.	Turtingi žmonės daug keliauja.	Rich people travel a lot.	adj
gilus	Toks vanduo, kuriame negali stovėti; reikia plaukti.	deep	Such water in which you cannot stand; you must swim.	Vaikai nesimaudo giliame vandenyje.	Children do not bathe in deep water.	adj
devyniasdešimt	Trisdešimt kartų po tris.	ninety	Thirty times three.	Močiutei jau devyniasdešimt metų.	Grandmother is already ninety years old.	num
penkiasdešimt	Pusė šimto.	fifty	Half of a hundred.	Autobuse sėdi penkiasdešimt žmonių.	In the bus sit fifty people.	num
jo	Kai daiktas ne mano ir ne tavo, o to vyro.	his	When a thing is not mine and not yours, but that man's.	Jo mašina stovi prie namo.	His car stands by the house.	pron
atsiprašyti	Sakyti atleiskite, kai padarai kitam žmogui blogai.	to apologise	To say sorry when you do wrong to another person.	Vaikas atsiprašė mokytojos.	The child apologised to the teacher.	verb
česnakas	Mažas baltas augalas su labai stipriu kvapu; dedame į mėsą.	garlic	A small white plant with a very strong smell; we put it in meat.	Sriuba su česnaku labai skani.	Soup with garlic is very tasty.	noun
atsisiųsti	Paimti failą iš interneto į savo kompiuterį.	to download	To take a file from the internet onto your own computer.	Atsisiunčiau naują programą.	I downloaded a new program.	verb
pavargęs	Toks, kuris po ilgo darbo nori tik miegoti.	tired	One who after long work wants only to sleep.	Po darbo mama buvo labai pavargusi.	After work mother was very tired.	adj
pora	Du žmonės, kurie myli vienas kitą ir gyvena kartu.	couple	Two people who love one another and live together.	Kavinėje matėme jauną porą.	In the café we saw a young couple.	noun
pavojus	Kai žmogus gali greitai susižeisti arba mirti.	danger	When a person can quickly get hurt or die.	Vairuotojas nematė pavojaus.	The driver did not see the danger.	noun
skirtumas	Kai vienas daiktas ne toks pat kaip kitas.	difference	When one thing is not the same as another.	Nematau skirtumo tarp dviejų nuotraukų.	I see no difference between two photographs.	noun
natūralus	Toks, kurį davė gamta, o ne gamykla.	natural	One that nature gave, and not a factory.	Geriame natūralias sultis.	We drink natural juice.	adj
suaugęs	Toks žmogus, kuris jau nebe vaikas ir gali gyventi vienas.	adult	A person who is no longer a child and can live alone.	Mano brolis jau suaugęs.	My brother is already an adult.	adj
religija	Kai žmonės tiki Dievu ir eina į bažnyčią.	religion	When people believe in God and go to church.	Mano močiutė daug kalba apie religiją.	My grandmother talks a lot about religion.	noun
nuodai	Medžiaga, nuo kurios žmogus ar gyvūnas miršta.	poison	A substance from which a person or an animal dies.	Laikyk nuodus aukštai nuo vaikų.	Keep the poison high up away from children.	noun
ryžiai	Baltos mažos kruopos; jas verda ir valgo su mėsa.	rice	Small white grains; they are boiled and eaten with meat.	Vakarienei valgome ryžius su daržovėmis.	For dinner we eat rice with vegetables.	noun
įrankis	Daiktas, su kuriuo dirbame: taisome mašiną ar statome namą.	tool	A thing with which we work: we repair a car or build a house.	Tėvas taiso dviratį nauju įrankiu.	Father repairs the bicycle with a new tool.	noun
prakaitas	Vanduo, kuris bėga nuo kaktos, kai karšta ar sunku dirbti.	sweat	Water that runs from the forehead when it is hot or the work is hard.	Jo marškiniai buvo šlapi nuo prakaito.	His shirt was wet from sweat.	noun
metalas	Kieta medžiaga, kaip auksas ar sidabras; iš jos daro peilius.	metal	A hard material, like gold or silver; from it knives are made.	Šis stalas padarytas iš metalo.	This table is made of metal.	noun
data	Diena, mėnuo ir metai, kuriuos rašome laiške.	calendar date	The day, month and year that we write on a letter.	Ant laiško parašiau datą.	On the letter I wrote the date.	noun
sekti	Eiti tyliai už kito žmogaus ir žiūrėti, kur jis eina.	to follow	To walk quietly behind another person and watch where he goes.	Šuo seka mane į parką.	The dog follows me to the park.	verb
muštis	Kai du pikti berniukai daro skausmą vienas kitam.	to fight	When two angry boys cause pain to each other.	Broliai vėl mušasi kieme.	The brothers are fighting again in the yard.	verb
kabinti	Dėti paveikslą ar paltą aukštai ant sienos.	to hang up	To put a picture or a coat high on the wall.	Tėvas kabina laikrodį ant sienos.	Father hangs the clock on the wall.	verb
neturtingas	Toks, kuris yra be pinigų; jam sunku pirkti maistą.	poor	One who is without money; it is hard for him to buy food.	Jie yra neturtingi, bet laimingi.	They are poor, but happy.	adj
seklus	Toks vanduo, kuris nėra gilus; vaikai jame gali stovėti.	shallow	Such water that is not deep; children can stand in it.	Šioje vietoje upė yra sekli.	In this place the river is shallow.	adj
devyniolika	Tiek, kiek pirštų ant rankų ir kojų, tik vienu mažiau.	nineteen	As many as fingers on the hands and feet, only one less.	Mano broliui yra devyniolika metų.	My brother is nineteen years old.	num
penkiolika	Tiek, kiek pirštų ant rankų ir vienos kojos.	fifteen	As many as fingers on the hands and one foot.	Autobuse važiuoja penkiolika žmonių.	In the bus travel fifteen people.	num
jūsų	Žodis apie daiktą, kurį turi tu ir tavo draugai.	your (plural)	A word about a thing that you and your friends have.	Kur yra jūsų namai?	Where is your house?	pron
dėkoti	Sakyti ačiū žmogui, kuris tau padėjo.	to thank	To say thank you to a person who helped you.	Vaikas dėkoja mamai už dovaną.	The child thanks mother for the present.	verb
riešutas	Mažas kietas vaisius nuo medžio; jo vidus skanus.	nut	A small hard fruit from a tree; its inside is tasty.	Vaikai renka riešutus miške.	The children gather nuts in the forest.	noun
miltai	Balta medžiaga, iš kurios kepa duoną ir pyragą.	flour	A white material from which bread and cake are baked.	Mamai reikia miltų pyragui.	Mother needs flour for the cake.	noun
baimė	Kai matai didelį šunį ir nori greitai bėgti.	fear	When you see a big dog and want to run quickly.	Vaikas verkė iš baimės.	The child cried from fear.	noun
paauglys	Jaunas žmogus, kuris dar mokosi mokykloje, bet jau aukštas kaip tėvai.	teenager	A young person who still studies at school, but is already as tall as the parents.	Kieme žaidžia keli paaugliai.	In the yard play several teenagers.	noun
melas	Netikri žodžiai apie tai, ko nebuvo.	lie	Untrue words about something that did not happen.	Berniukas sakė melą mokytojai.	The boy told a lie to the teacher.	noun
atsakymas	Žodžiai, kuriuos žmogus sako po tavo klausimo.	answer	The words that a person says after your question.	Mokinys parašė atsakymą į klausimą.	The pupil wrote the answer to the question.	noun
kitoks	Nepanašus į tą, kurį matei anksčiau; naujos spalvos ar formos.	different	Not similar to the one you saw before; of a new colour or shape.	Ši knyga yra kitokia.	This book is different.	pron
miestelis	Vieta, didesnė už kaimą, bet mažesnė už Kauną.	town	A place bigger than a village but smaller than Kaunas.	Mūsų miestelyje yra viena mokykla.	In our town there is one school.	noun
auka	Žmogus, kuriam vagis ar karas padarė daug blogo.	victim	A person to whom a thief or a war did much harm.	Per karą buvo daug aukų.	During the war there were many victims.	noun
mirtis	Kai gyvenimas baigiasi ir žmogaus nebėra.	death	When life ends and the person is no more.	Visi kalbėjo apie senelio mirtį.	Everybody spoke about the grandfather's death.	noun
lenktynės	Kai sportininkai bėga arba važiuoja, o pirmas laimi.	race	When sportsmen run or drive, and the first one wins.	Vakar žiūrėjome automobilių lenktynes.	Yesterday we watched the car races.	noun
sėkla	Mažas daiktas iš vaisiaus; iš jo sode auga naujas augalas.	seed	A small thing from a fruit; from it in the garden grows a new plant.	Močiutė deda sėklas į žemę.	Grandmother puts the seeds into the earth.	noun
ventiliatorius	Aparatas, kuris sukasi ir pučia vėsų orą, kai karšta.	fan (electric)	A device that turns and blows cool air when it is hot.	Vasarą įjungiame ventiliatorių.	In summer we turn on the fan.	noun
vandenynas	Didžiausia sūri jūra pasaulyje; per ją plaukia dideli laivai.	ocean	The biggest salty sea in the world; across it sail big ships.	Lėktuvas skrido per vandenyną.	The plane flew across the ocean.	noun
plastikas	Lengva medžiaga, iš kurios daro butelius ir kibirus.	plastic	A light material from which they make bottles and buckets.	Šis kibiras yra iš plastiko.	This bucket is from plastic.	noun
kraštas	Vieta, kur stalas, popierius ar miškas baigiasi.	edge	The place where a table, a paper or a forest ends.	Stiklinė stovi ant stalo krašto.	The glass stands on the table's edge.	noun
uostyti	Dėti nosį prie daikto ir jausti kvapą.	to smell	To put the nose near a thing and feel the smell.	Šuo uostė mano rankas.	The dog smelled my hands.	verb
tuoktis	Kai du žmonės bažnyčioje tampa vyru ir žmona.	to marry	When two people in a church become husband and wife.	Jie tuokiasi kitą šeštadienį.	They marry next Saturday.	verb
purtyti	Stipriai judinti šaką, kad nukristų obuoliai.	to shake	To move a branch strongly so that the apples fall.	Vėjas purto medžio šakas.	The wind shakes the tree's branches.	verb
plokščias	Toks, kuris nėra apvalus ar storas – kaip lėkštė ar lapas.	flat (level)	One that is not round or thick — like a plate or a leaf.	Ta šalis yra labai plokščia.	That country is very flat.	adj
negyvas	Toks, kuris jau nebekvėpuoja ir nebejuda.	dead	One that no longer breathes and no longer moves.	Vaikai rado negyvą paukštį.	The children found a dead bird.	adj
dvidešimt	Tiek, kiek pirštų ant rankų ir kojų kartu.	twenty	As many as fingers on the hands and feet together.	Klasėje mokosi dvidešimt vaikų.	In the class study twenty children.	num
septyniasdešimt	Šešiasdešimt devyni ir dar vienas.	seventy	Sixty-nine and one more.	Seneliui yra septyniasdešimt metų.	Grandfather is seventy years old.	num
jų	Kai daiktas yra ne mano, o kelių kitų žmonių.	their	When a thing is not mine, but of several other people.	Matau jų naują namą.	I see their new house.	pron
dalintis	Duoti draugui pusę savo saldainio ar duonos.	to share	To give a friend half of your sweet or bread.	Vaikai dalinasi saldainiais.	The children share the sweets.	verb
uoga	Mažas saldus vaisius, kuris auga miške ant krūmo.	berry	A small sweet fruit that grows in the forest on a bush.	Miške radome saldžių uogų.	In the forest we found sweet berries.	noun
internetas	Vieta kompiuteryje, kur ieškome informacijos ir žiūrime filmus.	internet	A place in the computer where we look for information and watch films.	Vaikai žiūri filmus internete.	The children watch films on the internet.	noun
jausmas	Tai, kas yra širdyje: meilė, džiaugsmas ar skausmas.	feeling	That which is in the heart: love, joy or pain.	Ji kalbėjo apie savo jausmus.	She spoke about her feelings.	noun
virvė	Storas stiprus siūlas, kuriuo rišame daiktus.	rope	A thick strong thread with which we tie things.	Vaikai šoka per virvę.	The children jump over the rope.	noun
giminaitis	Žmogus iš tos pačios šeimos: teta, dėdė ar pusbrolis.	relative	A person from the same family: an aunt, an uncle or a cousin.	Per šventes susitinkame su giminaičiais.	During the holidays we meet with the relatives.	noun
priežastis	Tai, kodėl kas nors atsitiko.	reason	That which says why something happened.	Gydytojas ieško ligos priežasties.	The doctor looks for the illness's reason.	noun
rašytojas	Žmogus, kuris kuria knygas ir istorijas.	writer	A person who creates books and stories.	Mėgstu šio rašytojo knygas.	I like this writer's books.	noun
galimas	Toks, kuris dar nėra tikras, bet kartais būna.	possible	One that is not yet certain, but sometimes happens.	Kalbėjome apie galimą kelionę.	We spoke about a possible trip.	adj
stovykla	Vieta gamtoje, kur vaikai vasarą gyvena palapinėse ir žaidžia.	camp	A place in nature where children live in tents in summer and play.	Vasarą sūnus važiuoja į stovyklą.	In summer the son goes to camp.	noun
žaidėjas	Sportininkas, kuris aikštėje spardo ar meta kamuolį.	player (in sport)	An athlete who on the field kicks or throws a ball.	Geriausias žaidėjas metė kamuolį į krepšį.	The best player threw the ball into the basket.	noun
santuoka	Vyro ir žmonos gyvenimas kartu, kurį pradeda vestuvės.	marriage	The life together of a husband and wife, which the wedding begins.	Jie kalba apie santuoką pavasarį.	They are talking about marriage in the spring.	noun
mankšta	Trumpas sportas rytą namuose, kad kūnas būtų stiprus.	workout	Short sport in the morning at home, so that the body is strong.	Rytais darau mankštą.	In the mornings I do exercise.	noun
sapnas	Vaizdai, kuriuos matai naktį, kai miegi.	dream	Images that you see at night when you sleep.	Naktį sapne mačiau savo senelį.	At night in a dream I saw my grandfather.	noun
tinklas	Tai, kas jungia namų kompiuterius ir telefonus.	network	The thing that connects the home computers and telephones.	Telefonas neranda namų tinklo.	The phone does not find the home network.	noun
slėnis	Žema vieta tarp dviejų kalnų.	valley	A low place between two mountains.	Slėnyje teka upė.	In the valley flows a river.	noun
mediena	Tai, iš ko daro stalus, duris ir malkas.	wood	The stuff from which tables, doors and firewood are made.	Duris darome iš medienos.	We make doors from wood.	noun
taškas	Mažas apvalus ženklas sakinio gale.	dot	A small round mark at the end of a sentence.	Sakinio gale rašome tašką.	At the end of a sentence we write a dot.	noun
liesti	Dėti ranką ant daikto ir jausti, koks jis.	to touch	To put a hand on a thing and feel what it is like.	Vaikas liečia šaltą langą.	The child touches the cold window.	verb
melstis	Tyliai kalbėti su Dievu bažnyčioje ar prie lovos.	to pray	To speak quietly with God in church or by the bed.	Senelė meldžiasi kas vakarą.	The grandmother prays every evening.	verb
sergantis	Toks, kuris nėra sveikas ir šiandien nedirba.	sick	One who is not healthy and is not working today.	Sergantį vaiką vežame pas gydytoją.	The sick child we are taking to the doctor.	adj
išlenktas	Toks, kuris nėra tiesus, kaip jaunas mėnulis.	curved	Something that is not straight, like a young moon.	Vaikas piešia išlenktą tiltą.	The child is drawing a curved bridge.	adj
šerti	Duoti maisto karvėms, arkliams ir kitiems gyvūnams.	to feed	To give food to cows, horses and other animals.	Senelis šeria karves tvarte.	The grandfather feeds the cows in the barn.	verb
dvylika	Dešimt ir dar du.	twelve	Ten and two more.	Autobusas atvažiuos po dvylikos minučių.	The bus will arrive in twelve minutes.	num
septyniolika	Dešimt ir dar tiek, kiek dienų savaitėje.	seventeen	Ten and as many more as there are days in a week.	Broliui yra septyniolika metų.	The brother is seventeen years old.	num
mano	Žodis apie savo daiktus, kai kalbi.	my	A word about your own things when you speak.	Mano brolis gyvena Kaune.	My brother lives in Kaunas.	pron
auginti	Ilgai rūpintis vaikais ar gėlėmis, kad jie taptų dideli.	to raise	To care for children or flowers for a long time, so that they become big.	Ji viena augina du vaikus.	She alone is raising two children.	verb
braškė	Saldus raudonas vaisius; auga darže prie žemės.	strawberry	A sweet red fruit; it grows in the garden near the ground.	Vasarą valgome braškes su pienu.	In summer we eat strawberries with milk.	noun
slaptažodis	Ženklai, kuriuos rašai, kad atidarytum savo telefoną ar paštą.	password	Signs that you write in order to open your phone or mail.	Pamiršau kompiuterio slaptažodį.	I forgot the computer password.	noun
pyktis	Karštas jausmas, kai nori garsiai šaukti ant kito.	anger	A hot feeling when you want to shout loudly at another.	Iš pykčio jis uždarė duris.	Out of anger he closed the door.	noun
stalčius	Dėžė virtuvėje, kurią traukiame, kai reikia šaukšto.	drawer	A box in the kitchen that we pull out when a spoon is needed.	Padėk raktus į stalčių.	Put the keys in the drawer.	noun
sprendimas	Tai, ką pagaliau pasirenki, kai ilgai galvoji.	decision	The thing that you finally choose when you think for a long time.	Laukiame mokytojos sprendimo.	We are waiting for the teacher's decision.	noun
muzikantas	Žmogus, kuris groja orkestre ar grupėje, bet nedainuoja.	musician	A person who plays in an orchestra or a band but does not sing.	Muzikantai groja parke kas vakarą.	The musicians play in the park every evening.	noun
dėmė	Purvina vieta ant drabužio nuo kavos ar aliejaus.	stain	A dirty place on a garment from coffee or oil.	Vaikas paliko dėmę ant staltiesės.	The child left a stain on the tablecloth.	noun
minia	Labai daug žmonių vienoje vietoje: gatvėje ar aikštėje.	crowd	Very many people in one place: in the street or in the square.	Ėjome per didelę minią.	We walked through a big crowd.	noun
komanda	Žmonės, kurie kartu žaidžia futbolą ar krepšinį.	team	People who together play football or basketball.	Brolis žaidžia mokyklos komandoje.	The brother plays in the school team.	noun
instrumentas	Daiktas, kuriuo darome muziką orkestre.	instrument	A thing with which we make music in the orchestra.	Orkestre yra daug instrumentų.	In the orchestra there are many instruments.	noun
rašiklis	Daiktas su mėlynu arba juodu rašalu; ne pieštukas.	pen	A thing with blue or black ink; not a pencil.	Mokytoja rašo raudonu rašikliu.	The teacher writes with a red pen.	noun
lūpa	Minkšta raudona burnos dalis; jų yra dvi.	lip	A soft red part of the mouth; there are two of them.	Mergaitė dažo lūpas raudonai.	The girl paints her lips red.	noun
šaknis	Augalo dalis po žeme; ja medis geria vandenį.	root	The plant's part under the earth; with it the tree drinks water.	Šis medis turi storas šaknis.	This tree has thick roots.	noun
molis	Minkšta ruda žemė; iš jos daro puodus ir vazas.	clay	Soft brown earth; from it they make pots and vases.	Ši vaza yra iš molio.	This vase is from clay.	noun
priebalsis	Kalbos garsas, kurio negalime ilgai dainuoti.	consonant	A speech sound that we cannot sing for a long time.	Šiame žodyje yra trys priebalsiai.	In this word there are three consonants.	noun
bučiuoti	Dėti lūpas ant kito žmogaus veido.	to kiss	To put the lips on another person's face.	Mama bučiuoja vaiką į skruostą.	Mother kisses the child on the cheek.	verb
lenkti	Daryti, kad ranka ar medžio šaka nebūtų tiesi.	to bend	To make an arm or a tree branch not straight.	Vaikas lenkia medžio šaką.	The child bends the tree branch.	verb
garsus	Toks, kurį gerai girdime iš kito kambario.	loud	Such that we hear it well from another room.	Kaimynų muzika yra per garsi.	The neighbours' music is too loud.	adj
vyriškas	Toks, koks tinka vyrams, o ne moterims.	male	Such as suits men, and not women.	Jis pirko vyrišką laikrodį.	He bought a men's watch.	adj
lesinti	Duoti duonos vištoms ar mažiems paukščiams.	to feed (birds)	To give bread to hens or to small birds.	Senelis lesina vištas kieme.	Grandfather feeds the hens in the yard.	verb
keturiasdešimt	Aštuoni kartus po penkis.	forty	Eight times five.	Mano tėvui yra keturiasdešimt metų.	My father is forty years old.	num
trisdešimt	Tiek, kiek dienų birželio mėnesį.	thirty	As many as days in the month of June.	Autobuse sėdi trisdešimt žmonių.	In the bus sit thirty people.	num
mūsų	Žodis apie daiktą, kuris yra mano ir tavo.	our	A word about a thing that is mine and yours.	Mūsų mokytoja gyvena Vilniuje.	Our teacher lives in Vilnius.	pron
atnešti	Duoti draugui daiktą iš kito kambario.	to bring	To give a friend a thing from another room.	Atnešk man stiklinę vandens.	Bring me a glass of water.	verb
vynuogė	Mažas saldus vaisius; iš jo daro vyną.	grape	A small sweet fruit; from it they make wine.	Vaikai valgo žalias vynuoges.	The children eat green grapes.	noun
žinutė	Keli žodžiai, kuriuos siunčiame telefonu draugui.	message	A few words that we send by telephone to a friend.	Parašiau draugei trumpą žinutę.	I wrote a friend a short message.	noun
liūdesys	Kai žmogui sunku širdyje ir jis verkia.	sadness	When a person's heart is heavy and he cries.	Jos akyse mačiau liūdesį.	In her eyes I saw sadness.	noun
užuolaida	Ilga medžiaga, kuri kabo prie lango.	curtain	A long fabric that hangs by the window.	Mama pirko naujas užuolaidas.	Mom bought new curtains.	noun
idėja	Nauja mintis, kuri staiga ateina į galvą.	idea	A new thought that suddenly comes into the head.	Turiu gerą idėją!	I have a good idea!	noun
taisyklė	Ji sako, ką galima ir ko negalima daryti mokykloje.	rule	It says what one may and may not do at school.	Reikia žinoti žaidimo taisykles.	We must know the game rules.	noun
statybininkas	Žmogus, kuris daro naujus namus ir tiltus.	builder	A person who makes new houses and bridges.	Statybininkai dirba prie naujo namo.	The builders work by the new house.	noun
asmuo	Vienas žmogus, kai kalbame oficialiai ar dokumentuose.	individual	One person, when we speak officially or in documents.	Prie stalo sėdi keturi asmenys.	At the table sit four persons.	noun
santykiai	Kai žmonės vienas su kitu gerai arba blogai sutaria.	relationship	When people get on with one another well or badly.	Su kaimynais turime gerus santykius.	With the neighbours we have good relations.	noun
dažai	Skystis, kuriuo duodame sienai kitą spalvą.	paint	A liquid with which we give a wall another colour.	Sienoms reikia baltų dažų.	The walls need white paint.	noun
ašara	Vandens lašas, kuris bėga iš akies, kai liūdna.	tear	A drop of water which runs from the eye when one is sad.	Iš jos akių krito ašaros.	From her eyes fell tears.	noun
smėlis	Maži geltoni akmenukai; jų pilnas paplūdimys.	sand	Small yellow little stones; the beach is full of them.	Vaikai žaidžia smėlyje prie jūros.	The children play in the sand by the sea.	noun
varis	Rudos spalvos medžiaga; iš jos daro monetas ir puodus.	copper	A brown coloured material; coins and pots are made of it.	Senas puodas buvo iš vario.	The old pot was of copper.	noun
balsis	Raidė, kurią galime ilgai dainuoti.	vowel	A letter which we can sing for a long time.	Šiame žodyje yra trys balsiai.	In this word there are three vowels.	noun
tirpti	Kai ledas ar sniegas saulėje virsta vandeniu.	to melt	When ice or snow in the sun turns into water.	Pavasarį sniegas tirpsta laukuose.	In spring the snow melts in the fields.	verb
gaminti	Virtuvėje daryti pietus iš mėsos ir daržovių.	to cook	In the kitchen to make lunch from meat and vegetables.	Tėvas gamina pietus šeimai.	The father cooks lunch for the family.	verb
tylus	Toks, kurio negirdime; ne garsus.	quiet	One whom we do not hear; not loud.	Jie gyvena tylioje gatvėje.	They live on a quiet street.	adj
moteriškas	Toks, kuris tinka mergaitėms ir mamoms; ne vyriškas.	feminine	One that suits girls and mothers; not masculine.	Parduotuvėje yra moteriškų batų.	In the shop there are women's shoes.	adj
lydyti	Šildyti kietą daiktą, kad jis būtų skystas.	to melt (something)	To heat a hard thing so that it is liquid.	Sviestą lydome karštoje keptuvėje.	We melt the butter in a hot frying pan.	verb
keturiolika	Du kartus po septynis.	fourteen	Two times seven.	Klasėje mokosi keturiolika vaikų.	In the class study fourteen children.	num
trylika	Dvylika ir dar vienas.	thirteen	Twelve and one more.	Ant stalo yra trylika obuolių.	On the table there are thirteen apples.	num
tavo	Žodis apie tai, ką turi žmogus, su kuriuo kalbi.	your (singular)	A word about what the person with whom you speak has.	Kur yra tavo namai?	Where is your home?	pron
deginti	Dėti lapus ir popierių į laužą.	to burn (something)	To put leaves and paper into a bonfire.	Rudenį kaimynai degina lapus.	In autumn the neighbours burn leaves.	verb
